Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2018,"Ehire Adrianza","MIN",2,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,8418
2018,"Gerardo Parra","COL",57,103,94,19,16,2,0,1,1,7,6,0,21,1,1,1,3,0,0,0.20212766,8553
2018,"Jason Castro","MIN",7,8,5,0,0,0,0,0,0,0,2,0,3,1,0,0,1,0,0,0,8722
2018,"Wade Miley","MIL",4,8,8,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.25,8779
2018,"Kirby Yates","SDP",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9073
2018,"Brad Hand","SDP",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9111
2018,"Logan Morrison","MIN",55,86,78,17,10,6,0,1,1,11,7,0,25,1,0,0,0,0,0,0.21794872,9205
2018,"Chris Davis","BAL",64,146,132,19,11,3,0,5,5,15,11,0,54,1,2,0,3,0,0,0.14393939,9272
2018,"Chris Herrmann","SEA",11,13,11,3,1,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0.27272727,9284
2018,"Buddy Baumann","NYM",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9309
2018,"Patrick Corbin","ARI",16,26,24,6,5,1,0,0,0,2,0,0,12,0,0,2,0,0,0,0.25,9323
2018,"Brock Holt","BOS",52,76,65,19,17,2,0,0,0,11,11,0,23,0,0,0,0,0,0,0.29230769,9345
2018,"Matt Adams","2 Tms",32,43,41,9,5,3,0,1,1,8,1,0,8,1,0,0,2,0,0,0.2195122,9393
2018,"Dallas Keuchel","HOU",1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9434
2018,"Justin Bour","2 Tms",79,147,125,24,19,3,0,2,2,12,20,0,39,1,1,0,5,0,0,0.192,9744
2018,"Jason Kipnis","CLE",84,162,144,32,21,7,0,4,4,24,14,0,35,1,2,1,3,0,0,0.22222222,9776
2018,"Kyle Seager","SEA",97,213,194,48,31,11,0,6,6,37,12,0,52,5,2,0,2,0,0,0.24742268,9785
2018,"Ryan Goins","KCR",16,20,20,4,3,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0.2,9807
2018,"Jay Bruce","NYM",57,107,100,23,14,6,0,3,3,12,7,0,25,0,0,0,2,0,0,0.23,9892
2018,"Colby Rasmus","BAL",2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9893
2018,"Chris Rusin","COL",2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,9895
2018,"Brett Gardner","NYY",87,154,138,33,28,2,0,3,3,8,14,0,34,0,0,2,2,0,0,0.23913043,9927
2018,"Ryan Schimpf","LAA",1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,9953
2018,"Brandon Belt","SFG",68,157,136,30,22,5,1,2,2,14,15,0,37,4,2,0,1,0,0,0.22058824,10264
2018,"Francisco Arcia","LAA",9,11,10,3,2,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0.3,10286
2018,"Zack Wheeler","NYM",9,18,18,3,3,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0.16666667,10310
2018,"Rafael Ortega","MIA",9,25,23,7,6,1,0,0,0,2,2,0,6,0,0,0,1,0,0,0.30434783,10323
2018,"Scooter Gennett","CIN",102,202,187,55,39,10,1,5,5,26,12,0,43,0,1,2,3,0,0,0.29411765,10339
2018,"Derek Dietrich","MIA",69,106,97,22,14,2,1,5,5,11,1,0,34,7,1,0,2,0,0,0.22680412,10542
2018,"Scott Alexander","LAD",2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10591
2018,"Drew Hutchison","PHI",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10732
2018,"Corey Dickerson","PIT",74,131,123,36,27,5,3,1,1,5,5,0,26,2,1,0,3,0,0,0.29268293,10762
2018,"Greg Garcia","STL",21,25,24,4,2,0,0,2,2,3,1,0,9,0,0,0,0,0,0,0.16666667,10951
2018,"Jacob deGrom","NYM",14,32,28,5,5,0,0,0,0,3,2,0,12,0,0,2,0,0,0,0.17857143,10954
2018,"Kevin Kiermaier","TBR",51,104,95,17,10,3,3,1,1,12,6,0,31,2,0,1,0,0,0,0.17894737,11038
2018,"Kole Calhoun","LAA",88,168,145,30,23,4,0,3,3,14,21,0,33,1,1,0,3,0,0,0.20689655,11200
2018,"Adam Eaton","WSN",37,51,45,10,8,2,0,0,0,3,3,0,12,1,0,2,0,0,0,0.22222222,11205
2018,"Matthew den Dekker","NYM",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11385
2018,"Matt Grace","WSN",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11449
2018,"Tony Wolters","COL",28,43,36,7,5,1,1,0,0,8,4,1,8,3,0,0,0,0,0,0.19444444,11470
2018,"Odubel Herrera","PHI",80,139,132,38,30,3,1,4,4,22,5,0,30,2,0,0,2,0,0,0.28787879,11476
2018,"Christian Yelich","MIL",88,192,172,58,36,11,1,10,10,33,16,0,38,2,2,0,6,0,0,0.3372093,11477
2018,"Bryan Mitchell","SDP",4,7,6,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,11479
2018,"Robbie Ray","ARI",16,26,24,2,2,0,0,0,0,1,0,0,15,0,0,2,0,0,0,0.08333333,11486
2018,"Bryce Harper","WSN",104,218,174,43,22,12,0,9,9,36,39,2,50,2,3,0,2,0,0,0.24712644,11579
2018,"Drew Robinson","TEX",13,18,15,4,2,1,0,1,1,3,3,0,7,0,0,0,0,0,0,0.26666667,11761
2018,"Noah Syndergaard","NYM",7,13,10,1,0,1,0,0,0,2,1,0,8,0,1,1,0,0,0,0.1,11762
2018,"Leonys Martin","2 Tms",40,80,74,13,6,4,1,2,2,9,4,0,20,2,0,0,0,0,0,0.17567568,11846
2018,"Mason Williams","CIN",17,20,19,4,3,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0.21052632,11859
2018,"Joc Pederson","LAD",48,57,53,9,4,4,0,1,1,4,3,0,7,0,1,0,1,0,0,0.16981132,11899
2018,"Joe Panik","SFG",56,120,110,21,19,0,0,2,2,6,8,0,5,0,1,1,4,0,0,0.19090909,11936
2018,"Travis Shaw","MIL",81,133,115,24,18,4,0,2,2,12,16,0,24,0,1,1,1,0,0,0.20869565,11982
2018,"Nick Martini","OAK",9,11,8,1,1,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0.125,12005
2018,"Matt Skole","CHW",2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12119
2018,"Max Kepler","MIN",91,167,147,36,20,11,0,5,5,18,15,0,36,3,2,0,2,0,0,0.24489796,12144
2018,"Eddie Rosario","MIN",95,184,176,50,36,9,1,4,4,16,7,0,33,0,0,1,1,0,0,0.28409091,12155
2018,"Ben Gamel","SEA",36,52,45,10,5,4,1,0,0,3,5,0,13,1,1,0,0,0,0,0.22222222,12160
2018,"Scott Schebler","CIN",60,132,125,37,27,5,0,5,5,11,5,0,24,2,0,0,3,0,0,0.296,12225
2018,"Rougned Odor","TEX",86,194,171,44,33,6,1,4,4,14,16,0,45,5,1,1,2,0,0,0.25730994,12282
2018,"Cory Spangenberg","SDP",45,68,64,9,6,0,2,1,1,4,2,0,26,0,0,2,1,0,0,0.140625,12294
2018,"Jace Peterson","2 Tms",27,41,34,3,1,2,0,0,0,1,7,0,7,0,0,0,3,0,0,0.08823529,12325
2018,"Tommy La Stella","CHC",19,24,18,2,2,0,0,0,0,3,4,0,5,0,0,0,1,0,0,0.11111111,12371
2018,"Beau Taylor","OAK",2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12384
2018,"Kolten Wong","STL",55,96,83,20,16,3,0,1,1,9,8,1,12,0,2,3,1,0,0,0.24096386,12532
2018,"Raffy Lopez","SDP",13,15,13,4,4,0,0,0,0,3,2,0,3,0,0,0,0,0,0,0.30769231,12606
2018,"Roenis Elias","SEA",1,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,12673
2018,"Brad Miller","2 Tms",32,45,44,11,9,0,0,2,2,6,1,0,13,0,0,0,1,0,0,0.25,12775
2018,"John Brebbia","STL",2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12777
2018,"Brian Goodwin","2 Tms",20,29,21,3,2,0,0,1,1,2,4,0,12,3,0,1,0,0,0,0.14285714,12858
2018,"Tyler Anderson","COL",12,22,19,4,4,0,0,0,0,0,2,0,13,0,0,1,0,0,0,0.21052632,12880
2018,"Gregory Polanco","PIT",79,143,125,31,16,10,1,4,4,18,14,0,32,2,1,0,3,0,0,0.248,12907
2018,"Brandon Nimmo","NYM",78,151,128,30,18,7,2,3,3,9,16,0,49,7,0,0,2,0,0,0.234375,12927
2018,"Socrates Brito","ARI",8,13,13,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.23076923,12944
2018,"Michael Perez","TBR",9,14,13,5,4,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0.38461538,12977
2018,"Charles Tilson","CHW",11,19,16,2,2,0,0,0,0,1,2,0,5,0,0,1,0,0,0,0.125,12983
2018,"Jackie Bradley Jr.","BOS",81,131,119,22,13,6,1,2,2,8,7,0,47,5,0,0,2,0,0,0.18487395,12984
2018,"Mitch Walding","PHI",2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13006
2018,"Nicky Delmonico","CHW",35,54,45,7,1,5,1,0,0,4,7,0,20,2,0,0,2,0,0,0.15555556,13157
2018,"Eduardo Rodriguez","BOS",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13164
2018,"Nolan Fontana","LAA",2,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,13267
2018,"Max Muncy","LAD",72,119,102,26,14,4,0,8,8,16,15,2,36,2,0,0,1,0,0,0.25490196,13301
2018,"Jake Lamb","ARI",30,54,47,8,5,3,0,0,0,3,6,0,17,0,1,0,1,0,0,0.17021277,13329
2018,"Omar Narvaez","CHW",40,57,44,7,5,1,1,0,0,3,11,0,14,1,0,1,0,0,0,0.15909091,13338
2018,"Tyler Naquin","CLE",12,16,16,4,3,1,0,0,0,4,0,0,4,0,0,0,0,0,0,0.25,13359
2018,"Dylan Floro","CIN",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13394
2018,"Andrew Toles","LAD",3,6,6,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.16666667,13414
2018,"Matt Koch","ARI",3,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13420
2018,"Dwight Smith Jr.","TOR",9,14,12,1,0,1,0,0,0,1,1,0,2,1,0,0,0,0,0,0.08333333,13473
2018,"Daniel Norris","DET",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13475
2018,"Blake Snell","TBR",1,3,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,13543
2018,"Jesse Winker","CIN",43,71,57,12,9,1,0,2,2,8,12,0,14,1,0,1,3,0,0,0.21052632,13590
2018,"Mallex Smith","TBR",66,115,104,35,26,8,1,0,0,5,7,0,26,1,0,3,2,0,0,0.33653846,13608
2018,"Corey Seager","LAD",17,40,39,9,5,2,1,1,1,3,1,0,7,0,0,0,1,0,0,0.23076923,13624
2018,"Preston Tucker","2 Tms",18,19,18,2,0,2,0,0,0,3,0,0,4,1,0,0,0,0,0,0.11111111,13633
2018,"Sal Romano","CIN",6,11,10,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,13690
2018,"Max Fried","ATL",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13743
2018,"David Dahl","COL",42,66,64,15,10,1,0,4,4,11,2,0,22,0,0,0,2,0,0,0.234375,13744
2018,"Travis Jankowski","SDP",52,72,64,12,9,3,0,0,0,5,7,0,25,1,0,0,3,0,0,0.1875,13768
2018,"Joey Wendle","TBR",59,102,87,26,16,8,2,0,0,18,12,1,20,0,3,0,2,0,0,0.29885057,13853
2018,"Bruce Maxwell","OAK",9,15,15,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0.06666667,13866
2018,"Sherman Johnson","LAA",3,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13906
2018,"Brent Suter","MIL",5,7,5,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0.2,13942
2018,"Kevin Gausman","ATL",3,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14107
2018,"Joey Gallo","TEX",88,172,157,33,12,5,1,15,15,28,13,0,69,2,0,0,2,0,0,0.21019108,14128
2018,"Daniel Vogelbach","SEA",14,23,20,1,0,1,0,0,0,0,2,0,10,1,0,0,0,0,0,0.05,14130
2018,"Greg Bird","NYY",39,69,58,13,7,3,0,3,3,13,8,0,17,2,1,0,1,0,0,0.22413793,14131
2018,"Yasiel Puig","LAD",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14225
2018,"Wandy Peralta","CIN",2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14295
2018,"Nick Williams","PHI",62,91,82,19,16,1,0,2,2,7,5,0,30,4,0,0,0,0,0,0.23170732,14330
2018,"Matt Olson","OAK",99,211,187,47,33,10,0,4,4,22,19,0,47,4,1,0,4,0,0,0.2513369,14344
2018,"Raimel Tapia","COL",7,8,7,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.14285714,14350
2018,"Tyler Glasnow","PIT",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14374
2018,"Ronald Guzman","TEX",56,106,101,21,15,3,0,3,3,14,5,0,28,0,0,0,2,0,0,0.20792079,14388
2018,"Yohander Mendez","TEX",1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14391
2018,"Jake Cave","MIN",43,72,67,13,8,2,0,3,3,13,3,0,29,1,0,1,0,0,0,0.19402985,14477
2018,"Randy Rosario","CHC",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14508
2018,"Nomar Mazara","TEX",87,187,179,43,25,10,1,7,7,29,6,0,51,2,0,0,4,0,0,0.24022346,14553
2018,"Franchy Cordero","SDP",22,46,44,9,6,1,0,2,2,7,1,0,18,0,0,1,0,0,0,0.20454545,14567
2018,"Tzu-Wei Lin","BOS",11,17,16,1,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0.0625,14678
2018,"Brett Phillips","2 Tms",24,41,37,5,4,1,0,0,0,1,3,0,16,1,0,0,1,0,0,0.13513514,14735
2018,"Tony Kemp","HOU",38,79,71,19,14,5,0,0,0,8,7,0,16,0,0,1,2,0,0,0.26760563,14894
2018,"Daniel Palka","CHW",56,83,75,15,12,1,0,2,2,6,7,0,34,1,0,0,1,0,0,0.2,14897
2018,"Taylor Williams","MIL",2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14899
2018,"Luke Farrell","CHC",2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15101
2018,"Boog Powell","OAK",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15103
2018,"Ryan McMahon","COL",29,39,32,10,6,2,1,1,1,4,6,0,9,1,0,0,0,0,0,0.3125,15112
2018,"Dylan Cozens","PHI",5,6,6,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.16666667,15115
2018,"Jake Bauers","TBR",52,106,91,16,8,5,1,2,2,8,12,0,29,1,1,1,2,0,0,0.17582418,15194
2018,"Carlos Asuaje","SDP",38,60,54,6,5,1,0,0,0,0,6,0,12,0,0,0,4,0,0,0.11111111,15197
2018,"Adam Frazier","PIT",40,70,67,15,10,4,0,1,1,5,3,0,16,0,0,0,1,0,0,0.2238806,15223
2018,"Cody Reed","CIN",3,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15232
2018,"Mike Tauchman","COL",9,14,12,1,1,0,0,0,0,0,1,0,9,0,0,1,0,0,0,0.08333333,15274
2018,"Steven Brault","PIT",3,5,5,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.4,15291
2018,"Jeff McNeil","NYM",36,62,57,16,9,4,2,1,1,4,4,0,6,1,0,0,1,0,0,0.28070175,15362
2018,"Andrew Heaney","LAA",2,6,6,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.16666667,15423
2018,"Marco Gonzales","SEA",1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15467
2018,"Justin Williams","TBR",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15490
2018,"J.P. Crawford","PHI",14,23,17,2,1,1,0,0,0,1,4,0,7,1,0,1,0,0,0,0.11764706,15491
2018,"Dominic Smith","NYM",16,20,18,3,0,3,0,0,0,0,1,0,6,1,0,0,1,0,0,0.16666667,15653
2018,"Billy McKinney","TOR",13,23,21,3,1,1,0,1,1,1,2,0,5,0,0,0,0,0,0,0.14285714,15654
2018,"Austin Meadows","2 Tms",32,71,65,19,10,4,1,4,4,8,5,0,16,1,0,0,0,0,0,0.29230769,15672
2018,"Reese McGuire","TOR",5,8,8,1,0,0,0,1,1,1,0,0,5,0,0,0,0,0,0,0.125,15674
2018,"Rowdy Tellez","TOR",14,23,20,2,1,1,0,0,0,2,2,0,10,0,1,0,0,0,0,0.1,15679
2018,"Chance Sisco","BAL",13,17,14,2,1,0,0,1,1,2,2,0,7,1,0,0,0,0,0,0.14285714,15694
2018,"Tyler Wade","NYY",10,12,12,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0.08333333,15730
2018,"Ryder Jones","SFG",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15982
2018,"Cody Bellinger","LAD",109,210,186,42,26,10,0,6,6,25,20,1,54,2,2,0,1,0,0,0.22580645,15998
2018,"Mike Gerber","DET",2,6,5,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,16115
2018,"Brandon Woodruff","MIL",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16162
2018,"Derek Fisher","HOU",12,17,14,4,2,0,1,1,1,5,1,0,6,0,2,0,0,0,0,0.28571429,16192
2018,"Bradley Zimmer","CLE",17,33,30,7,4,1,0,2,2,7,2,0,9,1,0,0,1,0,0,0.23333333,16221
2018,"Kyle Freeland","COL",15,30,27,2,2,0,0,0,0,0,0,0,14,0,0,3,0,0,0,0.07407407,16256
2018,"Nick Ciuffo","TBR",8,9,8,2,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0.25,16291
2018,"Michael Conforto","NYM",103,191,169,42,24,8,0,10,10,28,18,0,59,3,1,0,2,0,0,0.24852071,16376
2018,"Ryan O'Hearn","KCR",25,41,37,4,2,0,0,2,2,3,4,0,16,0,0,0,0,0,0,0.10810811,16442
2018,"Luis Guillorme","NYM",12,22,22,5,4,1,0,0,0,3,0,0,1,0,0,0,1,0,0,0.22727273,16451
2018,"Kyle Schwarber","CHC",62,91,76,17,13,3,0,1,1,7,14,1,28,1,0,0,0,0,0,0.22368421,16478
2018,"Harrison Musgrave","COL",2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16532
2018,"Austin Gomber","STL",4,6,6,2,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0.33333333,16561
2018,"Braxton Lee","MIA",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16839
2018,"Colin Moran","PIT",52,69,62,11,8,2,1,0,0,1,7,0,17,0,0,0,2,0,0,0.17741935,16909
2018,"Sean Newcomb","ATL",4,8,6,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,16943
2018,"Magneuris Sierra","MIA",16,22,21,7,6,1,0,0,0,2,1,0,7,0,0,0,0,0,0,0.33333333,17023
2018,"Alex Verdugo","LAD",12,19,18,4,2,2,0,0,0,1,0,0,2,0,0,1,2,0,0,0.22222222,17027
2018,"Dustin Fowler","OAK",13,14,13,2,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.15384615,17098
2018,"Meibrys Viloria","KCR",3,4,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,17109
2018,"Austin Davis","PHI",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17117
2018,"Jose Castillo","SDP",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17169
2018,"Jalen Beeks","TBR",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17192
2018,"Javy Guerra","SDP",3,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,17292
2018,"Rafael Devers","BOS",70,125,118,27,19,5,0,3,3,21,7,0,31,0,0,0,4,0,0,0.22881356,17350
2018,"JT Riddle","MIA",47,73,70,12,8,2,0,2,2,6,1,0,15,0,1,1,1,0,0,0.17142857,17642
2018,"Kevin Kramer","PIT",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17689
2018,"Christin Stewart","DET",8,14,10,2,2,0,0,0,0,1,3,0,1,1,0,0,1,0,0,0.2,17714
2018,"Steven Duggar","SFG",20,46,42,14,10,3,0,1,1,9,3,0,14,0,1,0,0,0,0,0.33333333,17719
2018,"Chris Shaw","SFG",5,9,7,1,0,1,0,0,0,0,2,0,4,0,0,0,0,0,0,0.14285714,17738
2018,"DJ Stewart","BAL",2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17766
2018,"Willie Calhoun","TEX",17,33,30,5,3,2,0,0,0,3,1,0,8,1,1,0,1,0,0,0.16666667,17838
2018,"Andrew Benintendi","BOS",78,164,150,37,24,8,1,4,4,21,11,0,40,1,1,1,3,0,0,0.24666667,17901
2018,"Andrew Stevenson","WSN",5,6,5,1,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0.2,17932
2018,"Kevin Kaczmarski","NYM",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18146
2018,"Andrew Suarez","SFG",13,20,20,1,1,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0.05,18300
2018,"Kyle Tucker","HOU",11,15,11,4,3,1,0,0,0,0,2,0,2,2,0,0,0,0,0,0.36363636,18345
2018,"Dillon Peters","MIA",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18790
2018,"Brandon Lowe","TBR",21,34,32,6,3,0,0,3,3,8,2,0,11,0,0,0,1,0,0,0.1875,18882
2018,"Jose Miguel Fernandez","LAA",15,19,19,5,4,1,0,0,0,1,0,0,4,0,0,0,1,0,0,0.26315789,19254
2018,"Joey Lucchesi","SDP",14,20,17,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,19320
2018,"Shohei Ohtani","LAA",60,110,99,22,14,5,1,2,2,13,10,0,35,1,0,0,1,0,0,0.22222222,19755
2018,"Juan Soto","WSN",60,125,111,31,22,2,0,7,7,22,14,0,27,0,0,0,3,0,0,0.27927928,20123
2019,"Sean Doolittle","WSN",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1581
2019,"Clayton Kershaw","LAD",10,18,13,1,1,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0.07692308,2036
2019,"David Peralta","ARI",63,127,113,28,18,7,1,2,2,15,11,0,31,2,1,0,2,0,0,0.24778761,2136
2019,"Lucas Duda","KCR",15,23,21,2,1,1,0,0,0,1,2,0,4,0,0,0,1,0,0,0.0952381,2502
2019,"Yonder Alonso","2 Tms",42,71,63,16,7,5,0,4,4,14,7,0,14,1,0,0,2,0,0,0.25396825,2530
2019,"Mitch Moreland","BOS",38,60,54,11,7,3,0,1,1,7,5,0,18,1,0,0,1,0,0,0.2037037,3086
2019,"Shin-Soo Choo","TEX",86,189,166,38,28,4,0,6,6,19,14,0,53,8,1,0,2,0,0,0.22891566,3174
2019,"Francisco Liriano","PIT",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3201
2019,"T.J. McFarland","ARI",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3237
2019,"Robinson Cano","NYM",64,117,106,23,19,2,0,2,2,7,6,0,23,4,1,0,5,0,0,0.21698113,3269
2019,"Matt Joyce","ATL",23,26,22,6,4,2,0,0,0,1,4,0,6,0,0,0,0,0,0,0.27272727,3353
2019,"Anthony Rizzo","CHC",79,151,124,31,20,5,0,6,6,30,15,0,20,10,2,0,5,0,0,0.25,3473
2019,"Eric Hosmer","SDP",93,168,156,36,25,9,1,1,1,16,11,0,33,0,1,0,8,0,0,0.23076923,3516
2019,"Danny Duffy","KCR",2,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25,3542
2019,"Eric Thames","MIL",50,62,50,10,7,1,0,2,2,6,9,0,19,2,1,0,0,0,0,0.2,3711
2019,"Josh Reddick","HOU",66,118,110,34,24,5,0,5,5,10,7,0,18,0,0,1,2,0,0,0.30909091,3892
2019,"Michael Brantley","HOU",88,184,163,46,35,8,0,3,3,22,15,0,27,4,2,0,6,0,0,0.28220859,4106
2019,"Joey Votto","CIN",85,176,152,37,29,7,0,1,1,10,22,0,44,2,0,0,3,0,0,0.24342105,4314
2019,"Daniel Murphy","COL",69,135,122,39,24,11,1,3,3,17,11,0,27,1,0,0,0,0,0,0.31967213,4316
2019,"Curtis Granderson","MIA",37,60,49,12,4,6,1,1,1,12,8,0,11,1,2,0,2,0,0,0.24489796,4747
2019,"Rich Hill","LAD",5,7,6,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,4806
2019,"Brian McCann","ATL",32,41,35,6,4,2,0,0,0,4,5,0,7,0,1,0,2,0,0,0.17142857,4810
2019,"Jarrod Dyson","ARI",41,51,46,15,15,0,0,0,0,1,4,0,12,1,0,0,1,0,0,0.32608696,4866
2019,"Mike Montgomery","CHC",2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,4869
2019,"Mike Moustakas","MIL",94,181,163,45,25,9,0,11,11,27,13,1,27,4,1,0,4,0,0,0.27607362,4892
2019,"Ender Inciarte","ATL",32,50,44,12,9,3,0,0,0,3,6,0,11,0,0,0,1,0,0,0.27272727,4922
2019,"Jon Lester","CHC",8,13,11,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,4930
2019,"Jason Heyward","CHC",78,120,112,23,17,4,0,2,2,11,8,0,29,0,0,0,3,0,0,0.20535714,4940
2019,"Cole Hamels","CHC",5,7,7,1,1,0,0,0,0,2,0,0,3,0,0,0,1,0,0,0.14285714,4972
2019,"Stephen Vogt","SFG",31,47,45,10,5,3,0,2,2,8,1,0,15,0,1,0,0,0,0,0.22222222,5000
2019,"Alex Gordon","KCR",93,176,153,38,27,8,0,3,3,22,13,0,31,7,2,1,5,0,0,0.24836601,5209
2019,"Jon Jay","CHW",28,66,57,15,14,1,0,0,0,4,4,0,10,2,0,3,1,0,0,0.26315789,5227
2019,"Brandon Crawford","SFG",85,148,140,33,24,7,1,1,1,9,7,0,28,1,0,0,3,0,0,0.23571429,5343
2019,"Freddie Freeman","ATL",86,175,161,41,27,6,0,8,8,24,11,0,44,2,1,0,4,0,0,0.25465839,5361
