Season,Name,playerId,Team,Bats,G_L,PA_L,AB_L,H_L,1B_L,2B_L,3B_L,HR_L,R_L,RBI_L,BB_L,IBB_L,SO_L,HBP_L,SF_L,SH_L,GDP_L,SB_L,CS_L,AVG_L,G_R,PA_R,AB_R,H_R,1B_R,2B_R,3B_R,HR_R,R_R,RBI_R,BB_R,IBB_R,SO_R,HBP_R,SF_R,SH_R,GDP_R,SB_R,CS_R,AVG_R,BsR,C,Fld,1B,2B,SS,3B,LF,CF,RF,DH
2019.0,Dustin Fowler,17098,Oakland,L,60.0,220.0,200.0,50.0,34.0,10.0,1.0,5.0,25.0,25.0,20.0,0.0,50.0,3.0,2.0,0.0,3.0,5.0,1.0,0.25,0.0,220.0,200.0,50.0,34.0,10.0,1.0,5.0,25.0,25.0,20.0,0.0,50.0,3.0,2.0,0.0,3.0,5.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2019.0,Dustin Garneau,9433,Houston,R,6.16875,16.45,15.06111111,2.94,0.59046,1.8791400000000005,0.0441,0.4263,2.0,2.0,1.388888889,0.0,9.165428571,0.1645,0.091388889,0.054833333,0.32899999999999996,0.1645,0.041125,0.195204722,11.19047619,30.55,26.93888889,5.06,2.795047619,0.9638095240000001,0.068843537,1.23229932,4.0,4.0,3.611111111,0.0,9.962,0.3055,0.169722222,0.10183333300000001,0.611,0.3055,0.076375,0.18783254300000002,0.0,47.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Dustin Pedroia,8370,Boston,R,60.0,220.0,200.0,50.0,34.0,10.0,1.0,5.0,25.0,25.0,20.0,0.0,50.0,3.0,2.0,0.0,3.0,5.0,1.0,0.25,0.0,220.0,200.0,50.0,34.0,10.0,1.0,5.0,25.0,25.0,20.0,0.0,50.0,3.0,2.0,0.0,3.0,5.0,1.0,0.25,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Dwight Smith Jr.,13473,Baltimore,L,10.47619048,27.93650794,25.99206349,6.04686319,4.5401720480000005,0.066961811,0.082270247,1.3574590830000002,4.0,4.0,1.9444444440000002,0.0,15.555,0.27936507899999996,0.155202822,0.093121693,0.558730159,0.27936507899999996,0.06984127,0.232642675,23.1,60.06349206,55.00793651,13.95313681,11.29746032,0.13015873,0.20929705199999998,2.316220711,9.0,9.0,5.055555556,0.0,14.12585714,0.600634921,0.333686067,0.20021164,1.201269841,0.600634921,0.15015873,0.25365679399999996,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,64.0,0.0,0.0,24.0
2019.0,Dylan Moore,18042,Seattle,R,6.5625,17.5,16.11111111,3.3075,1.2142674999999998,1.5640325000000002,0.0496125,0.4795875,2.0,2.0,1.388888889,0.0,9.452571428999999,0.175,0.097222222,0.058333333,0.35,0.175,0.04375,0.205293103,11.9047619,32.5,28.88888889,5.6925,3.144428571,1.084285714,0.07744898,1.386336735,4.0,4.0,3.611111111,0.0,10.296,0.325,0.180555556,0.108333333,0.65,0.325,0.08125,0.197048077,-0.1,0.0,-0.1,0.0,7.0,9.0,16.0,18.0,0.0,0.0,0.0
2019.0,Eddie Rosario,12155,Minnesota,L,22.97619048,61.26984127,58.49206349,15.41950113,10.71743872,1.030752619,0.20978913100000002,3.461520663,9.0,9.0,2.777777778,0.0,29.304000000000002,0.6126984129999999,0.34038800700000005,0.204232804,1.225396825,3.812698413,0.953174603,0.26361698,50.6625,131.7301587,124.5079365,35.58049887,19.06852381,10.07190476,0.5337074829999999,5.906362812,19.0,19.0,7.222222222,0.0,26.21142857,1.317301587,0.731834215,0.43910052899999996,2.634603175,5.317301587,1.329325397,0.285768923,0.4,0.0,0.2,0.0,0.0,0.0,0.0,182.0,0.0,12.0,0.0
2019.0,Eduardo Escobar,6153,Arizona,S,25.75,68.66666667,64.22222222,16.33333333,8.873333333,4.193333333,0.233333333,3.0333333330000003,10.0,10.0,4.444444444,0.0,32.711999999999996,0.686666667,0.381481481,0.22888888899999998,1.3733333330000002,0.686666667,0.171666667,0.25432526,51.5,137.33333330000002,125.7777778,32.66666667,20.54666667,4.933333333,0.46666666700000003,6.72,20.0,20.0,11.55555556,0.0,32.711999999999996,1.3733333330000002,0.762962963,0.45777777799999997,2.746666667,1.3733333330000002,0.34333333299999996,0.259717314,0.0,0.0,0.4,0.0,11.0,0.0,194.0,0.0,0.0,0.0,0.0
2019.0,Eduardo Nunez,6848,New York Mets,R,60.0,220.0,200.0,50.0,34.0,10.0,1.0,5.0,25.0,25.0,20.0,0.0,50.0,3.0,2.0,0.0,3.0,5.0,1.0,0.25,0.0,220.0,200.0,50.0,34.0,10.0,1.0,5.0,25.0,25.0,20.0,0.0,50.0,3.0,2.0,0.0,3.0,5.0,1.0,0.25,0.0,0.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0
2019.0,Edward Olivares,19698,San Diego,R,11.41875,30.45,28.78333333,6.9825,5.0523425,0.8129575,0.1047375,1.0124625,4.0,4.0,1.6666666669999999,0.0,14.79142857,0.3045,0.169166667,0.1015,0.609,0.3045,0.076125,0.242588303,20.71428571,56.55,52.21666667,12.0175,8.838238095,0.08904761900000001,0.163503401,2.926710884,8.0,8.0,4.333333333,0.0,16.244,0.5655,0.314166667,0.1885,1.131,0.5655,0.141375,0.23014682399999997,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,23.0,23.0,41.0,0.0
2019.0,Edwin Encarnacion,2151,Chicago White Sox,R,24.4125,65.1,58.43333333,13.965,2.9046849999999997,8.825915,0.209475,2.024925,9.0,9.0,6.666666667,0.0,30.07885714,0.6509999999999999,0.3616666670000001,0.217,1.3019999999999998,0.6509999999999999,0.16275,0.238990302,44.28571429,120.9,103.5666667,24.035,12.87647619,4.978095238,0.327006803,5.853421769,18.0,18.0,17.33333333,0.0,32.984,1.209,0.671666667,0.40299999999999997,2.418,1.209,0.30225,0.23207273899999997,-0.7,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0
2019.0,Edwin Rios,18316,Los Angeles Dodgers,L,5.952380952,15.87301587,14.76190476,3.023431595,1.070086024,1.233480906,0.041135124,0.678729542,2.0,2.0,1.111111111,0.0,9.828,0.158730159,0.088183422,0.052910053,0.317460317,0.158730159,0.03968254,0.204813108,13.125,34.12698413,31.23809524,6.976568405,1.848730159,3.865079365,0.10464852599999999,1.158110355,5.0,5.0,2.888888889,0.0,8.984571428999999,0.341269841,0.18959435600000002,0.113756614,0.682539683,0.341269841,0.08531746,0.22333526899999998,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2019.0,Ehire Adrianza,8418,Minnesota,S,4.375,11.66666667,10.83333333,2.666666667,1.946666667,0.18666666699999998,0.038095238,0.495238095,1.0,1.0,0.833333333,0.0,5.544,0.11666666699999999,0.064814815,0.038888888999999996,0.233333333,0.11666666699999999,0.029166667,0.246153846,8.75,23.33333333,21.16666667,5.333333333,4.093333333,0.066666667,0.076190476,1.0971428570000001,3.0,3.0,2.166666667,0.0,5.544,0.233333333,0.12962963,0.07777777799999999,0.46666666700000003,0.233333333,0.058333333,0.251968504,0.0,0.0,-0.2,0.0,16.0,9.0,9.0,0.0,0.0,0.0,0.0
2019.0,Eli White,sa738478,Texas,R,60.0,220.0,200.0,50.0,34.0,10.0,1.0,5.0,25.0,25.0,20.0,0.0,50.0,3.0,2.0,0.0,3.0,5.0,1.0,0.25,0.0,220.0,200.0,50.0,34.0,10.0,1.0,5.0,25.0,25.0,20.0,0.0,50.0,3.0,2.0,0.0,3.0,5.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2019.0,Elias Diaz,11680,Colorado,R,4.33125,11.55,10.71666667,2.94,2.19046,0.27914,0.0441,0.4263,1.0,1.0,0.833333333,0.0,4.346571429,0.1155,0.064166667,0.0385,0.231,0.1155,0.028875,0.27433903600000004,7.857142857,21.45,19.28333333,5.06,3.595047619,0.163809524,0.068843537,1.23229932,3.0,3.0,2.166666667,0.0,4.862,0.2145,0.11916666699999999,0.0715,0.429,0.2145,0.053625,0.262402766,0.0,33.0,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Elliot Soto,sa390666,Los Angeles Angels,R,60.0,220.0,200.0,50.0,34.0,10.0,1.0,5.0,25.0,25.0,20.0,0.0,50.0,3.0,2.0,0.0,3.0,5.0,1.0,0.25,0.0,220.0,200.0,50.0,34.0,10.0,1.0,5.0,25.0,25.0,20.0,0.0,50.0,3.0,2.0,0.0,3.0,5.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2019.0,Eloy Jimenez,17484,Chicago White Sox,R,26.25,70.0,66.38888889,19.4775,7.6617975000000005,8.6993025,0.2921625,2.8242375,10.0,10.0,3.611111111,0.0,25.93857143,0.7,0.38888888899999996,0.233333333,1.4,2.3,0.575,0.293384937,47.61904762,130.0,120.6111111,33.5225,18.51719048,6.385238095,0.456088435,8.163982993,19.0,19.0,9.388888889,0.0,29.07800000000001,1.3,0.7222222220000001,0.433333333,2.6,3.3,0.825,0.277938738,0.2,0.0,-1.7,0.0,0.0,0.0,0.0,189.0,0.0,5.0,7.0
2019.0,Elvis Andrus,8709,Texas,R,28.6125,76.3,72.13333333,19.845,16.285605,0.384195,0.297675,2.877525,11.0,11.0,4.166666667,0.0,31.52414286,0.763,0.423888889,0.254333333,1.526,3.963,0.99075,0.27511552699999997,51.904761900000004,141.7,130.86666670000002,34.155,25.26657143,0.10571428599999999,0.46469387799999995,8.318020407999999,21.0,21.0,10.83333333,0.0,35.015,1.4169999999999998,0.787222222,0.47233333299999997,2.8339999999999996,5.4170000000000025,1.35425,0.26099083,0.4,0.0,-0.6,0.0,0.0,218.0,0.0,0.0,0.0,0.0,0.0
2019.0,Ender Inciarte,4922,Atlanta,L,20.11904762,53.65079365,49.48412698,12.09372638,9.080344095,0.133923622,0.164540495,2.714918167,8.0,8.0,4.166666667,0.0,27.36,0.536507937,0.298059965,0.17883597899999998,1.073015873,3.736507937,0.934126984,0.244396074,44.3625,115.3492063,104.515873,27.90627362,22.79492063,0.06031746,0.41859410399999997,4.632441421,17.0,17.0,10.83333333,0.0,24.68914286,1.153492063,0.640828924,0.38449735399999996,2.3069841269999998,5.153492063,1.288373016,0.267005124,0.4,0.0,0.9,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0
2019.0,Enrique Hernandez,10472,Los Angeles Dodgers,R,14.9625,39.9,36.84444444,9.1875,4.3951875,3.3223125,0.1378125,1.3321875,5.0,5.0,3.0555555560000003,0.0,18.29657143,0.39899999999999997,0.22166666699999998,0.133,0.7979999999999999,1.999,0.49975,0.24935916800000002,27.14285714,74.1,66.15555556,15.8125,9.93452381,1.811904762,0.215136054,3.8509353739999996,11.0,11.0,7.944444444,0.0,20.124000000000002,0.741,0.41166666700000004,0.247,1.482,2.741,0.68525,0.239019987,0.2,0.0,-0.1,14.0,41.0,14.0,25.0,5.0,5.0,7.0,5.0
2019.0,Eric Haase,14111,Detroit,R,60.0,220.0,200.0,50.0,34.0,10.0,1.0,5.0,25.0,25.0,20.0,0.0,50.0,3.0,2.0,0.0,3.0,5.0,1.0,0.25,0.0,220.0,200.0,50.0,34.0,10.0,1.0,5.0,25.0,25.0,20.0,0.0,50.0,3.0,2.0,0.0,3.0,5.0,1.0,0.25,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Eric Hosmer,3516,San Diego,L,24.76190476,66.03174603,61.03174603,15.41950113,11.71743872,0.030752619,0.20978913100000002,3.461520663,9.0,9.0,5.0,0.0,32.387,0.66031746,0.366843034,0.22010582,1.320634921,0.66031746,0.165079365,0.25264722300000003,54.6,141.968254,128.968254,35.58049887,28.86852381,0.27190476199999997,0.5337074829999999,5.906362812,21.0,21.0,13.0,0.0,29.13042857,1.41968254,0.7887125220000001,0.473227513,2.839365079,1.41968254,0.354920635,0.275885714,-0.4,0.0,0.1,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Erick Mejia,15817,Kansas City,S,3.75,10.0,9.166666667000001,2.0,1.56,0.04,0.028571429,0.37142857100000004,1.0,1.0,0.833333333,0.0,5.355,0.1,0.055555556,0.033333333,0.2,0.1,0.025,0.218181818,7.5,20.0,17.83333333,4.0,3.12,5.55e-17,0.05714285700000001,0.822857143,3.0,3.0,2.166666667,0.0,5.355,0.2,0.111111111,0.066666667,0.4,0.2,0.05,0.224299065,0.0,0.0,0.1,0.0,14.0,9.0,5.0,0.0,2.0,0.0,0.0
2019.0,Erik Gonzalez,13369,Pittsburg,R,8.925,23.8,22.96666667,5.5125,4.1571125,0.4733875,0.0826875,0.7993125,3.0,3.0,0.833333333,0.0,12.02857143,0.23800000000000002,0.132222222,0.07933333299999999,0.47600000000000003,0.23800000000000002,0.0595,0.24002177100000002,16.19047619,44.2,42.03333333,9.4875,7.040714286,0.007142857,0.129081633,2.310561224,6.0,6.0,2.166666667,0.0,13.2,0.442,0.245555556,0.147333333,0.884,0.442,0.1105,0.22571371899999998,0.0,0.0,-0.2,0.0,12.0,21.0,12.0,7.0,16.0,0.0,0.0
2019.0,Erik Kratz,4403,New York Yankees,R,60.0,220.0,200.0,50.0,34.0,10.0,1.0,5.0,25.0,25.0,20.0,0.0,50.0,3.0,2.0,0.0,3.0,5.0,1.0,0.25,0.0,220.0,200.0,50.0,34.0,10.0,1.0,5.0,25.0,25.0,20.0,0.0,50.0,3.0,2.0,0.0,3.0,5.0,1.0,0.25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Esteban Quiroz,sa596560,Tampa Bay,L,60.0,220.0,200.0,50.0,34.0,10.0,1.0,5.0,25.0,25.0,20.0,0.0,50.0,3.0,2.0,0.0,3.0,5.0,1.0,0.25,0.0,220.0,200.0,50.0,34.0,10.0,1.0,5.0,25.0,25.0,20.0,0.0,50.0,3.0,2.0,0.0,3.0,5.0,1.0,0.25,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Eugenio Suarez,12552,Cincinatti,R,28.0875,74.9,67.12222222,16.905,4.495145,9.705055,0.253575,2.451225,11.0,11.0,7.777777778,0.0,32.0,0.7490000000000001,0.41611111100000003,0.24966666699999998,1.4980000000000002,0.7490000000000001,0.18725,0.251853998,50.95238095,139.1,118.87777779999999,29.095,16.07152381,5.541904762000001,0.39585034,7.085721088,20.0,20.0,20.22222222,0.0,35.28,1.391,0.7727777779999999,0.46366666700000003,2.782,1.391,0.34775,0.244747173,-0.6,0.0,-0.4,0.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0
2019.0,Evan Longoria,9368,San Francisco,R,23.75625,63.35,59.46111111,15.435,8.799914999999997,4.165484999999999,0.231525,2.238075,9.0,9.0,3.888888889,0.0,28.07142857,0.6335,0.35194444399999997,0.211166667,1.2670000000000001,0.6335,0.158375,0.259581426,43.095238099999996,117.65,107.5388889,26.565,18.274,1.46,0.36142857100000003,6.469571429,17.0,17.0,10.11111111,0.0,31.0,1.1765,0.653611111,0.392166667,2.353,1.1765,0.294125,0.247026915,0.0,0.0,-0.1,0.0,0.0,0.0,176.0,0.0,0.0,0.0,5.0
2019.0,Evan White,20078,Seattle,R,24.9375,66.5,62.61111111,15.0675,8.3761075,4.2805925,0.2260125,2.1847875,9.0,9.0,3.888888889,0.0,32.88214286,0.665,0.369444444,0.22166666699999998,1.33,2.265,0.56625,0.240652174,45.23809524,123.5,113.3888889,25.9325,17.52461905,1.73952381,0.35282312899999996,6.315534014,18.0,18.0,10.11111111,0.0,36.045,1.235,0.686111111,0.41166666700000004,2.47,3.235,0.80875,0.22870406699999998,0.2,0.0,0.5,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Fernando Tatis Jr.,19709,San Diego,R,27.95625,74.55,68.71666667,19.4775,8.6617975,7.699302499999999,0.2921625,2.8242375,11.0,11.0,5.833333333,0.0,28.01842857,0.7455,0.41416666700000004,0.2485,1.4909999999999999,7.1455,1.786375,0.28344652,50.71428571,138.45,123.28333329999998,33.5225,19.11719048,5.785238095,0.456088435,8.163982993,20.0,20.0,15.16666667,0.0,31.275,1.3845,0.769166667,0.4615,2.7689999999999997,9.3845,2.346125,0.27191429,0.8,0.0,-1.0,0.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0
2019.0,Franchy Cordero,14567,Kansas City,L,12.5,33.33333333,30.83333333,6.651549509,4.274189252,0.793657992,0.09049727199999999,1.493204992,4.0,4.0,2.5,0.0,19.832,0.333333333,0.185185185,0.111111111,0.666666667,1.9333333330000002,0.483333333,0.21572593,27.5625,71.66666667,65.16666667,15.34845049,7.347206348999999,5.223174603,0.230226757,2.547842782,10.0,10.0,6.5,0.0,18.09828571,0.716666667,0.398148148,0.238888889,1.4333333330000002,2.7166666669999997,0.6791666670000001,0.235526094,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,37.0,43.0,25.0
2019.0,Francisco Lindor,12916,Cleveland,S,27.125,72.33333333,67.05555556,18.66666667,9.226666667,5.706666667,0.26666666699999997,3.4666666669999997,10.0,10.0,5.277777778,0.0,29.252,0.723333333,0.401851852,0.24111111100000002,1.446666667,3.123333333,0.780833333,0.27837613899999997,54.25,144.66666669999995,130.9444444,37.33333333,22.05333333,7.066666667000001,0.533333333,7.68,21.0,21.0,13.72222222,0.0,29.252,1.446666667,0.803703704,0.48222222200000003,2.893333333,4.446666667,1.111666667,0.285108188,0.3,0.0,2.9,0.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0
2019.0,Francisco Mejia,16403,San Diego,S,15.875,42.33333333,39.83333333,9.666666667000001,7.006666667,0.726666667,0.138095238,1.795238095,6.0,6.0,2.5,0.0,21.627,0.423333333,0.235185185,0.14111111099999998,0.846666667,1.223333333,0.305833333,0.242677824,31.75,84.66666667,78.16666667,19.33333333,15.01333333,0.066666667,0.276190476,3.977142857,12.0,12.0,6.5,0.0,21.627,0.846666667,0.47037037,0.28222222199999997,1.6933333330000002,1.8466666669999998,0.46166666700000003,0.247334755,0.1,105.0,-1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
2019.0,Franklin Barreto,15519,Oakland,R,9.84375,26.25,24.30555556,5.5125,2.1571125,2.4733875,0.0826875,0.7993125,3.0,3.0,1.9444444440000002,0.0,13.12128571,0.2625,0.145833333,0.0875,0.525,1.0625,0.265625,0.2268,17.85714286,48.75,43.69444444,9.4875,5.240714286,1.8071428569999999,0.129081633,2.310561224,7.0,7.0,5.055555556,0.0,14.363,0.4875,0.270833333,0.1625,0.975,1.4875,0.371875,0.21713286699999998,0.1,0.0,0.0,0.0,63.0,5.0,7.0,0.0,0.0,0.0,0.0
2019.0,Franmil Reyes,14566,Cleveland,R,24.28125,64.75,60.30555556,15.8025,4.8237225,8.4503775,0.2370375,2.2913625,9.0,9.0,4.444444444,0.0,27.91800000000001,0.6475,0.35972222200000004,0.21583333300000002,1.295,0.6475,0.161875,0.262040534,44.04761905,120.25,108.69444440000001,27.1975,15.02338095,5.18047619,0.37003401399999997,6.623608844,18.0,18.0,11.55555556,0.0,30.87,1.2025,0.668055556,0.40083333299999996,2.405,1.2025,0.300625,0.25021978,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,176.0
2019.0,Freddie Freeman,5361,Atlanta,L,25.35714286,67.61904762,59.28571429,16.02418745,9.451455926,2.7574487999999997,0.21801615600000002,3.597266571,10.0,10.0,8.333333332999999,0.0,27.17,0.6761904759999999,0.375661376,0.225396825,1.3523809519999999,2.276190476,0.569047619,0.270287499,55.9125,145.38095239999996,123.7142857,36.97581255,17.11826984,13.16492063,0.554637188,6.137984883,21.0,21.0,21.66666667,0.0,24.12428571,1.453809524,0.807671958,0.484603175,2.907619048,3.453809524,0.863452381,0.298880702,0.2,0.0,0.9,206.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2019.0,Freddy Galvis,6609,Cincinatti,S,24.5,65.33333333,61.72222222,15.0,11.1,0.9,0.214285714,2.785714286,9.0,9.0,3.611111111,0.0,33.534,0.653333333,0.36296296299999997,0.217777778,1.306666667,1.4533333330000002,0.363333333,0.243024302,49.0,130.6666667,121.2777778,30.0,23.2,0.2,0.428571429,6.171428571,19.0,19.0,9.388888889,0.0,33.534,1.306666667,0.7259259259999999,0.435555556,2.613333333,2.306666667,0.576666667,0.24736601,0.1,0.0,0.1,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0
2019.0,Garrett Hampson,19262,Colorado,R,13.3875,35.7,33.47777778,9.1875,7.1951875,0.5223125,0.1378125,1.3321875,5.0,5.0,2.222222222,0.0,14.52942857,0.35700000000000004,0.198333333,0.11900000000000001,0.7140000000000001,3.557,0.88925,0.274435778,24.28571429,66.3,60.52222222,15.8125,11.73452381,0.011904762,0.215136054,3.8509353739999996,9.0,9.0,5.777777778,0.0,16.146,0.6629999999999999,0.368333333,0.221,1.3259999999999998,4.663,1.16575,0.26126767,0.4,0.0,0.2,0.0,50.0,5.0,0.0,14.0,33.0,0.0,0.0
2019.0,Garrett Stubbs,18067,Houston,L,5.3571428569999995,14.28571429,13.17460317,2.721088435,1.9030774209999999,0.170132815,0.037021611,0.610856588,2.0,2.0,1.111111111,0.0,8.8,0.14285714300000002,0.079365079,0.047619048,0.28571428600000004,0.942857143,0.23571428600000002,0.20654044800000002,11.8125,30.71428571,27.82539683,6.278911565,5.023857143,0.118571429,0.09418367300000001,1.04229932,4.0,4.0,2.888888889,0.0,8.050285714,0.307142857,0.17063492100000002,0.102380952,0.614285714,1.307142857,0.326785714,0.225653981,0.1,45.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Gary Sanchez,11442,New York Yankees,R,19.95,53.2,48.47777778,11.3925,0.9380325,8.6316675,0.1708875,1.6519125,7.0,7.0,4.722222222,0.0,25.74742857,0.532,0.295555556,0.177333333,1.064,0.532,0.133,0.235004584,36.19047619,98.8,86.52222222,19.6075,8.030809524,6.534761905,0.266768707,4.775159864,14.0,14.0,12.27777778,0.0,28.184,0.988,0.548888889,0.329333333,1.976,0.988,0.247,0.22661808100000005,-0.1,148.0,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2019.0,Gavin Lux,19955,Los Angeles Dodgers,L,17.38095238,46.34920635,42.73809524,10.58201058,8.045301083,0.01718317,0.143972933,2.375553396,6.0,6.0,3.611111111,0.0,22.932,0.46349206299999995,0.257495591,0.154497354,0.926984127,1.263492063,0.315873016,0.247601362,38.325,99.65079365,90.26190476,24.41798942,19.67055556,0.327777778,0.36626984100000004,4.053386243,14.0,14.0,9.388888889,0.0,20.636,0.9965079370000001,0.55361552,0.332169312,1.993015873,1.9965079369999998,0.499126984,0.270523755,0.1,0.0,-0.2,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,George Springer,12856,Houston,R,27.825,74.2,66.7,17.64,6.34276,8.474839999999999,0.2646,2.5578,11.0,11.0,7.5,0.0,29.80728571,0.742,0.412222222,0.24733333300000002,1.484,1.5419999999999998,0.3855,0.264467766,50.47619048,137.8,118.3,30.36,16.77028571,5.782857142999999,0.413061224,7.3937959179999995,20.0,20.0,19.5,0.0,33.016999999999996,1.3780000000000001,0.7655555559999999,0.45933333299999995,2.7560000000000002,2.378,0.5945,0.256635672,0.1,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,186.0,16.0,9.0
2019.0,Giancarlo Stanton,4949,New York Yankees,R,23.625,63.0,56.88888889,15.8025,0.4237225000000001,12.850377499999999,0.2370375,2.2913625,9.0,9.0,6.1111111110000005,0.0,23.64071429,0.63,0.35,0.21,1.26,0.63,0.1575,0.27777832,42.85714286,117.0,101.11111109999999,27.1975,10.22338095,9.98047619,0.37003401399999997,6.623608844,17.0,17.0,15.88888889,0.0,26.335,1.17,0.65,0.39,2.34,1.17,0.2925,0.268986264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,161.0
2019.0,Giovanny Urshela,10681,New York Yankees,R,25.2,67.2,63.86666667,17.64,11.74276,3.07484,0.2646,2.5578,10.0,10.0,3.333333333,0.0,27.66342857,0.672,0.373333333,0.22399999999999998,1.344,0.672,0.168,0.276200418,45.71428571,124.8,116.13333329999999,30.36,22.37028571,0.182857143,0.413061224,7.3937959179999995,18.0,18.0,8.666666667000001,0.0,30.756,1.248,0.693333333,0.41600000000000004,2.496,1.248,0.312,0.26142365100000003,-0.3,0.0,0.2,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0
2019.0,Gleyber Torres,16997,New York Yankees,R,27.69375,73.85,68.29444444,19.4775,6.6617975000000005,9.6993025,0.2921625,2.8242375,11.0,11.0,5.555555556,0.0,27.67885714,0.7385,0.410277778,0.246166667,1.4769999999999999,0.7385,0.184625,0.285198894,50.23809524,137.15,122.70555559999998,33.5225,18.51719048,6.385238095,0.456088435,8.163982993,20.0,20.0,14.44444444,0.0,30.912,1.3715,0.761944444,0.457166667,2.7430000000000003,1.3715,0.342875,0.27319463899999996,0.0,0.0,-2.2,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0
2019.0,Grayson Greiner,17062,Detroit,R,6.5625,17.5,16.11111111,3.3075,1.8142675,0.9640325000000001,0.0496125,0.4795875,2.0,2.0,1.388888889,0.0,9.452571428999999,0.175,0.097222222,0.058333333,0.35,0.175,0.04375,0.205293103,11.9047619,32.5,28.88888889,5.6925,3.9444285710000004,0.28428571399999997,0.07744898,1.386336735,4.0,4.0,3.611111111,0.0,10.296,0.325,0.180555556,0.108333333,0.65,0.325,0.08125,0.197048077,0.0,50.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Greg Allen,16623,Cleveland,S,4.875,13.0,11.88888889,2.666666667,1.946666667,0.18666666699999998,0.038095238,0.495238095,1.0,1.0,1.111111111,0.0,6.6960000000000015,0.13,0.072222222,0.043333332999999995,0.26,0.13,0.0325,0.224299065,9.75,26.0,23.11111111,5.333333333,4.093333333,0.066666667,0.076190476,1.0971428570000001,3.0,3.0,2.888888889,0.0,6.6960000000000015,0.26,0.144444444,0.08666666699999999,0.52,0.26,0.065,0.23076923100000002,0.0,0.0,0.2,0.0,0.0,0.0,0.0,18.0,7.0,14.0,0.0
2019.0,Greg Bird,14131,Texas,L,8.80952381,23.49206349,20.99206349,4.232804233,1.538120433,1.686873268,0.057589173,0.950221358,3.0,3.0,2.5,0.0,14.025,0.234920635,0.130511464,0.078306878,0.46984127,0.234920635,0.058730159000000004,0.20163831100000001,19.425,50.50793651,44.00793651,9.767195767,2.748222222,5.251111111,0.146507937,1.6213544969999998,7.0,7.0,6.5,0.0,12.83014286,0.505079365,0.280599647,0.168359788,1.01015873,0.505079365,0.126269841,0.221941689,0.0,0.0,0.3,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Greg Garcia,10951,San Diego,L,4.0476190480000005,10.79365079,9.404761905,2.1164021159999997,1.5690602169999999,0.043436634,0.028794587000000007,0.475110679,1.0,1.0,1.388888889,0.0,5.587999999999999,0.10793650800000001,0.059964727,0.035978836,0.21587301600000008,0.10793650800000001,0.026984127000000004,0.22503516199999998,8.925,23.20634921,19.595238100000003,4.883597883999999,3.974111111,0.025555556,0.073253968,0.810677249,3.0,3.0,3.611111111,0.0,5.072571429,0.23206349199999998,0.12892416199999998,0.07735449700000001,0.46412698399999996,0.23206349199999998,0.058015872999999996,0.249223707,0.0,0.0,0.0,0.0,32.0,0.0,2.0,0.0,0.0,0.0,0.0
