Season,Name,playerId,Team,Throws,IP_L,TBF_L,ERA_L,H_L,1B_L,2B_L,3B_L,R_L,ER_L,HR_L,BB_L,IBB_L,HBP_L,SO_L,AVG_L,OBP_L,SLG_L,wOBA_L,IP_R,TBF_R,ERA_R,H_R,1B_R,2B_R,3B_R,R_R,ER_R,HR_R,BB_R,IBB_R,HBP_R,SO_R,AVG_R,OBP_R,SLG_R,wOBA_R,SP,RP
2019.0,Drew Smyly,11760,San Francisco,L,19.6,80.90008889,4.323809524,16.69925926,10.20743791,3.2941176469999998,0.294,10.07543704,9.416296296,2.9037037039999998,7.051851852,0.035259259,0.8090008890000001,20.12266667,0.22863409,0.30358572300000003,0.40105140100000003,0.15035358199999999,29.4,123.90701440000001,4.7669999999999995,26.573728999999997,15.88308194,5.4476470589999995,0.441,16.662254,15.5722,4.802,11.662,0.05831,1.239070144,18.25185185,0.23939014399999997,0.318584055,0.426187772,0.15729353699999998,49.0,0.0
2019.0,Duane Underwood Jr.,14677,Chicago Cubs,R,4.0,16.9618204,5.019,3.534646667,2.0801368630000003,0.741176471,0.06,2.386813333,2.230666667,0.653333333,1.773333333,0.008866667,0.169618204,3.64021164,0.235347062,0.32293693,0.42318920299999996,0.15381181800000002,6.0,24.89333333,4.552380952,4.988662132,3.001369881,1.0084033609999998,0.09,3.2473650789999997,3.034920635,0.8888888890000001,2.412698413,0.012063492,0.248933333,4.013333333,0.22439407600000005,0.307323,0.39779825799999996,0.14695128400000002,0.0,10.0
2019.0,Dustin May,19716,Los Angeles Dodgers,R,14.8,61.591417299999996,4.2525,14.304385,9.440698725,2.742352941,0.222,7.48251,6.992999999999999,1.8993333330000002,4.144,0.02072,0.615914173,12.37248677,0.251698164,0.309528503,0.408026124,0.161709691,22.2,90.6648,3.857142857,20.2770068,13.62878738,3.731092437,0.33299999999999996,10.18028571,9.514285714,2.584126984,5.638095237999999,0.028190476000000006,0.906648,13.64066667,0.24104842,0.29583421600000004,0.385478582,0.154797508,34.0,3.0
2019.0,Dylan Bundy,12917,Los Angeles Angels,R,23.6,98.92730246,4.5465,22.712227,13.85528582,4.372941176,0.354,12.75646867,11.92193333,4.13,7.434,0.03717,0.989273025,23.47513228,0.250952661,0.314731113,0.44399314,0.167464671,35.4,145.4546667,4.1238095239999994,32.10884354,20.00921609,5.949579832,0.531,17.35573968,16.22031746,5.619047619,10.11428571,0.050571429,1.4545466669999998,25.88133333,0.23982256,0.300283772,0.418099245,0.15991966300000002,59.0,0.0
2019.0,Dylan Cease,18525,Chicago White Sox,R,20.8,87.9093124,4.8825,17.11138,9.54792902,3.854117647,0.312,12.07388,11.284,3.397333333,10.192,0.050960000000000005,0.8790931240000001,20.24973545,0.222693604,0.32058575300000003,0.413615749,0.14653534099999999,31.2,129.0848,4.428571429,24.25251701,13.91859731,5.243697479,0.46799999999999997,16.42704762,15.35238095,4.6222222219999995,13.86666667,0.069333333,1.290848,22.32533333,0.212877161,0.305303426,0.388834694,0.14030514,52.0,0.0
2019.0,Dylan Covey,14825,Boston,R,9.6,41.20624032,5.523,9.439184,6.060360471,1.778823529,0.14400000000000002,6.303584,5.8912,1.456,3.8080000000000003,0.01904,0.41206240299999997,6.907936508,0.25520841899999996,0.331484899,0.429187562,0.16271229,14.4,60.3584,5.00952381,13.2092517,8.592131253,2.420168067,0.21600000000000005,8.576304762000001,8.015238095,1.980952381,5.180952381,0.025904762,0.603584,7.6160000000000005,0.24204355,0.314683426,0.40320174299999995,0.154868638,22.0,3.0
2019.0,Dylan Floro,13394,Los Angeles Dodgers,R,6.0,24.9630108,4.242,5.44246,3.4706952939999995,1.111764706,0.09,3.02596,2.8280000000000003,0.77,2.03,0.01015,0.24963010800000002,4.825396825,0.23993160800000002,0.309341296,0.39871590700000004,0.15406606,9.0,36.74800000000001,3.8476190480000003,7.7360544220000005,5.040830332,1.512605042,0.135,4.116952381,3.8476190480000003,1.047619048,2.761904762,0.013809523999999998,0.36748000000000003,5.32,0.230112227,0.2956743,0.376622193,0.147740251,0.0,15.0
2019.0,Edinson Volquez,3990,Texas,R,7.2,30.70242,5.25,6.2010000000000005,3.666882353,1.334117647,0.10800000000000001,4.494,4.2,1.092,3.528,0.01764,0.3070242,5.40952381,0.23080018800000002,0.32688055899999996,0.410427484,0.148347698,10.8,45.0192,4.7619047619999995,8.737959184,5.275118848,1.81512605,0.162,6.114285714,5.714285714,1.4857142859999999,4.8,0.024,0.450192,5.9639999999999995,0.21971780600000002,0.310715232,0.385582363,0.14172,0.0,18.0
2019.0,Eduardo Rodriguez,13164,Boston,L,16.0,65.48622222,3.952380952,13.06606198,7.935928148999999,2.68907563,0.24,7.518306878,7.026455026,2.201058201,5.756613757,0.028783068999999998,0.654862222,17.73333333,0.22117847,0.297429555,0.386600259,0.145199202,24.0,100.137282,4.3575,20.6609,12.21384118,4.447058824,0.36,12.4334,11.62,3.64,9.52,0.0476,1.00137282,16.08465608,0.230549466,0.311395239,0.41006066,0.151408234,40.0,0.0
2019.0,Edwin Diaz,14710,New York Mets,R,8.0,32.5406648,3.339,6.031426667000001,3.4024070589999997,1.482352941,0.12,3.17576,2.968,1.026666667,3.173333333,0.015866667,0.325406648,11.68253968,0.20767999,0.292869451,0.37303931,0.13717042,12.0,48.08,3.028571429,8.743764172,5.150132053,2.016806723,0.18,4.320761905,4.038095238,1.396825397,4.317460317,0.021587302000000003,0.4808,12.88,0.202019702,0.281656083,0.353753042,0.13284779300000002,0.0,20.0
2019.0,Emilio Pagan,14771,San Diego,R,8.4,34.7757753,4.0425,7.5414850000000015,4.487014412,1.556470588,0.126,4.03711,3.773,1.3719999999999999,2.7439999999999998,0.01372,0.34775775299999995,9.244444443999999,0.23802174,0.3057658,0.425007831,0.159208961,12.6,51.2344,3.666666667,10.74666667,6.5733529410000004,2.1176470590000003,0.18899999999999997,5.492666667000001,5.133333333,1.8666666669999998,3.733333333,0.018666666999999998,0.5123439999999999,10.192,0.228707359,0.29262261300000003,0.400996508,0.1526344,0.0,21.0
2019.0,Enoli Paredes,20447,Houston,R,0.8,3.3768056000000004,4.83,0.579053333,0.297484706,0.14823529400000002,0.012,0.459386667,0.429333333,0.121333333,0.46666666700000003,0.002333333,0.033768056,0.8719576720000001,0.201313863,0.319677288,0.387741593,0.132277352,1.2,4.959466667,4.380952381,0.825759637,0.4409996,0.201680672,0.018000000000000002,0.6250158729999999,0.584126984,0.165079365,0.634920635,0.003174603,0.049594667,0.961333333,0.19316234699999998,0.30452366,0.364607284,0.127135445,0.0,2.0
2019.0,Erasmo Ramirez,10314,New York Mets,R,1.2,5.1430008,5.46,1.21396,0.749607059,0.22235294100000005,0.018000000000000002,0.77896,0.728,0.22399999999999998,0.434,0.00217,0.051430008,0.7873015870000001,0.260642308,0.33042771600000004,0.46039299,0.17193870600000002,1.8,7.5352,4.9523809519999995,1.698503401,1.064220488,0.302521008,0.027000000000000003,1.059809524,0.99047619,0.304761905,0.59047619,0.0029523809999999996,0.075352,0.868,0.24725745600000001,0.313771578,0.43225351700000003,0.163477785,3.0,0.0
2019.0,Eric Hanhold,18332,Baltimore,R,1.2,5.11447692,5.229,1.0448540000000002,0.608501059,0.22235294100000005,0.018000000000000002,0.746004,0.6972,0.196,0.574,0.0028699999999999997,0.05114476900000002,0.914285714,0.232741523,0.326523865,0.42126687799999996,0.15143342699999998,1.8,7.5,4.742857143,1.472108844,0.875921168,0.302521008,0.027000000000000003,1.014971429,0.948571429,0.26666666699999997,0.780952381,0.003904762,0.075,1.008,0.221568075,0.310408163,0.39563681700000003,0.144597907,0.0,3.0
2019.0,Erik Swanson,16587,Seattle,R,4.4,18.49636712,4.662,4.2878440000000015,2.585216549,0.815294118,0.066,2.438744,2.2792,0.821333333,1.386,0.0069299999999999995,0.18496367100000002,4.004232804,0.253337772,0.316754508,0.454886534,0.170407931,6.6,27.1832,4.228571429,6.052244898,3.726540883,1.1092436970000001,0.099,3.318019048,3.1009523810000004,1.117460317,1.885714286,0.009428571,0.271832,4.414666667,0.24184163,0.302017098,0.428035554,0.16256775199999998,6.0,5.0
2019.0,Evan Marshall,12297,Chicago White Sox,R,6.8,28.32814754,4.2945,5.491606332999999,3.3362730000000003,1.26,0.102,3.4718646669999997,3.244733333,0.793333333,3.0146666669999997,0.015073333000000001,0.283281475,6.26031746,0.21939922399999998,0.310276359,0.37297371,0.13916715699999999,10.2,41.69306667,3.895238095,7.842358277000001,4.895707483,1.714285714,0.153,4.723625397,4.414603175,1.079365079,4.1015873019999995,0.020507937,0.41693066700000003,6.902,0.21096041699999998,0.296473184,0.35241152,0.133929454,0.0,17.0
2019.0,Evan Phillips,17734,Baltimore,R,3.2,13.62477536,5.187,2.286832,1.1232241570000001,0.5929411760000001,0.048,1.973365333,1.8442666669999999,0.5226666670000001,2.016,0.01008,0.136247754,3.42010582,0.199331139,0.32580939,0.396056853,0.131858176,4.8,19.98293333,4.704761905,3.247891156,1.658057356,0.8067226890000001,0.07200000000000001,2.684850794,2.5092063490000003,0.7111111109999999,2.742857143,0.013714286000000001,0.199829333,3.770666667,0.19060118,0.309793239,0.371587761,0.126468464,0.0,8.0
2019.0,Felix Pena,13403,Los Angeles Angels,R,4.4,18.47259722,4.6095,4.109589,2.509628216,0.815294118,0.066,2.4112806669999998,2.253533333,0.718666667,1.54,0.0077,0.184725972,4.376719577,0.245379782,0.315836203,0.430674622,0.161733375,6.6,27.15386667,4.180952381,5.812789116,3.62676764,1.1092436970000001,0.099,3.280653968,3.066031746,0.977777778,2.095238095,0.01047619,0.271538667,4.825333333000001,0.23450873600000002,0.301230244,0.40558880399999997,0.154573036,0.0,11.0
2019.0,Fernando Rodney,494,Houston,R,2.0,8.413922300000001,4.6935,1.5123016669999998,0.831713431,0.370588235,0.03,1.11601,1.043,0.28,1.073333333,0.0053666669999999994,0.08413922300000001,1.883597884,0.20840793,0.317304359,0.383505709,0.13498701400000002,3.0,12.364,4.257142857,2.15600907,1.225855009,0.5042016810000001,0.045,1.5183809519999998,1.419047619,0.380952381,1.46031746,0.007301586999999998,0.12364000000000001,2.076666667,0.20000005199999998,0.302488396,0.361136598,0.129751702,0.0,5.0
2019.0,Fernando Romero,15885,Minnesota,R,0.8,3.35001044,4.5045,0.663711333,0.40080937299999997,0.14823529400000002,0.012,0.428428,0.4004,0.10266666699999999,0.35466666700000005,0.001773333,0.033500103999999996,0.7111111109999999,0.224087227,0.313992485,0.386227889,0.14317039,1.2,4.9264,4.085714286,0.944399093,0.585035881,0.201680672,0.018000000000000002,0.582895238,0.544761905,0.13968254,0.482539683,0.002412698,0.049263999999999995,0.784,0.214900078,0.299651424,0.364340037,0.137470772,0.0,2.0
2019.0,Forrest Whitley,sa917930,Houston,R,6.0,25.4621787,5.0505,4.691815,2.440050294,1.111764706,0.09,3.60269,3.367,1.05,3.29,0.01645,0.254621787,5.904761905,0.21406651399999999,0.323477299,0.416724352,0.142636141,9.0,37.364000000000004,4.580952381,6.6503401360000005,3.574163665,1.512605042,0.135,4.901619048,4.580952381,1.428571429,4.476190476,0.022380952000000003,0.37364,6.51,0.204536675,0.307787459,0.39117282200000003,0.136567381,15.0,0.0
2019.0,Foster Griffin,16432,Kansas City,L,1.2,5.0288,5.0,1.061587302,0.638732026,0.201680672,0.018000000000000002,0.713333333,0.666666667,0.203174603,0.46984127,0.002349206,0.050288,0.924,0.235454608,0.314531612,0.423360209,0.155744758,1.8,7.72422525,5.5125,1.7048625,1.0083330879999999,0.33352941199999997,0.027000000000000003,1.179675,1.1025,0.336,0.777,0.003885,0.077242253,0.838095238,0.248161095,0.331308924,0.451295427,0.16364838,0.0,3.0
2019.0,Framber Valdez,17295,Houston,L,18.0,73.528,3.866666667,12.45714286,7.257170867999999,3.025210084,0.27,8.274666667,7.733333332999999,1.904761905,8.571428571,0.042857143,0.73528,19.32,0.19397216399999997,0.29599406300000003,0.33846467700000005,0.12389783,27.0,112.3918929,4.263,19.510604999999998,10.95266382,5.002941176,0.405,13.68423,12.789000000000001,3.15,14.175,0.070875,1.123918929,17.52380952,0.200947651,0.309715612,0.358146885,0.128287451,41.0,4.0
2019.0,Frankie Montas,14309,Oakland,R,24.4,101.2262511,4.1265,21.26742633,13.24891653,4.521176471,0.366,11.970517999999998,11.1874,3.131333333,8.824666667,0.044123333,1.0122625109999999,22.97989418,0.232712377,0.307275585,0.39298467299999995,0.14988934199999998,36.6,149.084,3.742857143,30.32018141,19.35960344,6.151260504,0.5489999999999999,16.28641905,15.22095238,4.26031746,12.00634921,0.060031746,1.49084,25.33533333,0.22362190899999998,0.293910618,0.3713517120000001,0.143965502,61.0,0.0
2019.0,Franklyn Kilome,sa830592,New York Mets,R,2.0,8.597598800000002,5.586,1.746393333,0.9958050979999999,0.370588235,0.03,1.328226667,1.241333333,0.35,1.026666667,0.0051333329999999995,0.085975988,1.4814814809999999,0.23332045,0.332538893,0.431128988,0.152315165,3.0,12.59066667,5.066666667,2.450793651,1.4254014940000002,0.5042016810000001,0.045,1.807111111,1.688888889,0.47619047600000003,1.396825397,0.006984127,0.125906667,1.6333333330000002,0.22143188800000002,0.31559295600000004,0.40419165100000004,0.145167527,0.0,5.0
2019.0,Gabe Speier,17170,Kansas City,L,2.8,11.61688889,4.552380952,2.091005291,1.25249113,0.470588235,0.042,1.5154370369999999,1.4162962959999998,0.32592592600000003,1.3629629630000002,0.006814815,0.116168889,2.548,0.206259164,0.307323,0.357413508,0.13088713400000002,4.2,17.80991142,5.019,3.319379,1.9391437059999999,0.778235294,0.063,2.506154,2.3422,0.539,2.254,0.01127,0.17809911399999998,2.3111111109999998,0.215855086,0.32293693,0.37980788,0.13648350199999998,0.0,7.0
2019.0,Garrett Richards,9784,San Diego,R,20.8,86.13391696,4.053,16.755751999999998,9.92030102,3.854117647,0.312,10.02261867,9.366933332999999,2.669333333,8.736,0.043680000000000004,0.86133917,20.46984127,0.21892476100000002,0.305954868,0.382063982,0.141569985,31.2,126.89386670000002,3.6761904760000004,23.99782313,14.65437962,5.243697479,0.46799999999999997,13.63621587,12.74412698,3.6317460319999997,11.88571429,0.059428571,1.268938667,22.568,0.21098988100000002,0.29278386,0.36111344,0.136336973,52.0,0.0
2019.0,Geoff Hartlieb,19558,Pittsburg,R,1.6,6.69483472,4.473,1.266130667,0.758993412,0.29647058800000003,0.024,0.850864,0.7952,0.18666666699999998,0.765333333,0.003826667,0.066948347,1.473015873,0.215969162,0.313437513,0.37024846299999997,0.136496896,2.4,9.8464,4.057142857,1.806077098,1.1127474990000001,0.403361345,0.036000000000000004,1.157638095,1.081904762,0.253968254,1.0412698409999999,0.005206349,0.098464,1.624,0.20743612600000005,0.299176444,0.349541736,0.131321142,0.0,4.0
2019.0,Gerardo Reyes,16306,San Diego,R,2.0,8.333969,4.305,1.4773833330000001,0.7967950979999999,0.370588235,0.03,1.023633333,0.956666667,0.28,1.026666667,0.0051333329999999995,0.08333969,2.137566138,0.20451148600000002,0.31046308100000003,0.38039670299999995,0.133960354,3.0,12.26533333,3.904761905,2.1188208619999997,1.1886668,0.5042016810000001,0.045,1.3926984130000002,1.301587302,0.380952381,1.396825397,0.006984127,0.122653333,2.356666667,0.19717565,0.296632753,0.358824852,0.129107742,0.0,5.0
2019.0,German Marquez,15038,Colorado,R,25.2,105.03523670000001,4.3155,24.522813,15.94740124,4.669411765,0.37799999999999995,12.929238,12.0834,3.528,7.056,0.03528,1.0503523670000001,25.06666667,0.25299799100000003,0.310649706,0.418164565,0.164183495,37.8,154.5768,3.9142857139999996,34.73142857,23.01148739,6.352941176,0.5670000000000001,17.5908,16.44,4.8,9.6,0.048,1.545768,27.636,0.24214724,0.296792252,0.394742818,0.15704079999999998,63.0,0.0
2019.0,Gerrit Cole,13125,New York Yankees,R,28.4,116.0103165,3.5069999999999997,24.89454067,14.89885439,5.2623529410000005,0.426,11.84119067,11.06653333,4.307333333,8.283333333,0.041416667000000004,1.160103165,37.56613757,0.2336048560000001,0.29599072,0.412237776,0.156566948,42.6,171.28986669999995,3.1809523810000004,35.71573696,22.05675564,7.159663866,0.639,16.11046349,15.05650794,5.86031746,11.26984127,0.056349206,1.712898667,41.41666667,0.225610418,0.28430448199999997,0.389965723,0.150584432,71.0,0.0
2019.0,Gio Gonzalez,7448,Chicago White Sox,L,16.8,69.67146667,4.533333333,13.93777778,8.373359477000001,2.823529412,0.252,9.054577777999999,8.462222222000001,2.488888889,6.755555556,0.033777778,0.6967146670000001,15.68,0.22401089300000002,0.307013029,0.39749748100000004,0.146775938,25.2,106.8050138,4.998,22.212708,13.04929624,4.669411765,0.37799999999999995,14.974008,13.9944,4.1160000000000005,11.172,0.05586,1.068050138,14.22222222,0.234893634,0.322576225,0.422842861,0.153606764,37.0,5.0
2019.0,Glenn Sparkman,15200,Kansas City,R,4.4,18.96225716,5.691,4.865908667,3.163281216,0.815294118,0.066,2.9770253330000003,2.782266667,0.821333333,1.283333333,0.006416666999999999,0.189622572,2.747089947,0.278222017,0.334288504,0.473272355,0.18279224800000002,6.6,27.75813333,5.161904762,6.778594104,4.452890088999999,1.1092436970000001,0.099,4.050374603,3.785396825,1.117460317,1.7460317459999999,0.008730159,0.277581333,3.028666667,0.26340472,0.317103714,0.444469865,0.173421876,3.0,8.0
2019.0,Grant Dayton,11203,Atlanta,L,3.2,13.08302222,3.904761905,2.73414966,1.640398026,0.537815126,0.048,1.485544974,1.388359788,0.507936508,1.015873016,0.005079365,0.130830222,4.181333333,0.22906137699999998,0.296632753,0.409822686,0.15376282800000002,4.8,20.0015256,4.305,4.32972,2.528308235,0.889411765,0.07200000000000001,2.4567200000000002,2.296,0.84,1.68,0.0084,0.200015256,3.792592593,0.238927105,0.31046308100000003,0.435015162,0.160630186,0.0,8.0
2019.0,Grant Holmes,sa828669,Oakland,R,1.2,5.00297448,4.3260000000000005,1.015076,0.606723059,0.22235294100000005,0.018000000000000002,0.6171760000000001,0.5768,0.168,0.49,0.00245,0.050029745,1.104761905,0.227445344,0.310836234,0.39826371299999996,0.14772806900000002,1.8,7.3624,3.9238095239999997,1.445986395,0.8878939579999999,0.302521008,0.027000000000000003,0.839695238,0.784761905,0.228571429,0.666666667,0.003333333,0.073624,1.218,0.21835737300000002,0.296951682,0.37574458,0.14181979,0.0,3.0
2019.0,Greg Holland,7196,Kansas City,R,8.0,33.8890664,4.977,5.54068,2.8183270589999996,1.482352941,0.12,4.7336800000000006,4.4239999999999995,1.12,5.04,0.0252,0.338890664,7.703703704,0.194340437,0.32221515100000003,0.37260496200000004,0.126031862,12.0,49.744,4.514285714,7.902040816,4.18142457,2.016806723,0.18,6.440380952000001,6.019047619,1.523809524,6.857142857,0.034285714,0.49743999999999994,8.493333332999999,0.18641541600000008,0.306702792,0.350329802,0.121231596,0.0,20.0
2019.0,Gregory Soto,19677,Detroit,L,6.4,26.43911111,4.361904762,4.12154195,2.137213285,1.075630252,0.096,3.3189248680000003,3.101798942,0.812698413,3.6571428569999997,0.018285713999999998,0.264391111,6.72,0.183036653,0.304211283,0.347607,0.11973463,9.6,40.50092256,4.809,6.479472,3.212648471,1.778823529,0.14400000000000002,5.488672,5.1296,1.344,6.047999999999999,0.030239999999999996,0.405009226,6.095238095,0.190304526,0.31931325,0.36942926299999995,0.124269749,0.0,16.0
2019.0,Griffin Canning,19867,Los Angeles Angels,R,15.6,65.4263337,4.5675,14.137564999999999,8.464976765,2.890588235,0.23399999999999999,8.47119,7.9170000000000025,2.548,5.824,0.02912,0.6542633370000001,16.01269841,0.23983083600000002,0.315099856,0.426479664,0.15833464,23.4,96.1896,4.1428571430000005,20.02884354,12.27840376,3.9327731089999998,0.35100000000000003,11.52542857,10.77142857,3.4666666669999997,7.923809524,0.039619048,0.9618959999999999,17.654,0.22941523600000002,0.300599535,0.4016271770000001,0.151456498,39.0,0.0
2019.0,Hansel Robles,11801,Los Angeles Angels,R,8.4,35.22048852,4.5569999999999995,7.1132740000000005,4.1568034119999995,1.556470588,0.126,4.550924,4.2532,1.274,3.6260000000000003,0.01813,0.352204885,8.622222222000001,0.227680988,0.314915532,0.407900547,0.148898761,12.6,51.7832,4.133333333,10.10666667,6.066686275,2.1176470590000003,0.18899999999999997,6.191733332999999,5.786666667,1.733333333,4.933333333,0.024666667000000003,0.517832,9.506,0.21813561,0.300441688,0.38423336799999996,0.142732005,0.0,21.0
2019.0,Heath Hembree,11632,Boston,R,8.0,33.595184,4.62,7.2008,4.198447058999999,1.482352941,0.12,4.394133333,4.106666667,1.4,3.08,0.0154,0.33595184,8.55026455,0.238601167,0.316020053,0.43484051799999995,0.15919871900000002,12.0,49.38133333,4.19047619,10.19863946,6.097070828,2.016806723,0.18,5.978412698,5.587301587000001,1.904761905,4.19047619,0.020952381000000003,0.49381333299999997,9.426666667000001,0.228172572,0.30138775100000004,0.409193323,0.152219636,0.0,20.0
2019.0,Hector Rondon,2391,Arizona,R,8.0,33.750768799999996,4.809,7.0795600000000025,4.1705403919999995,1.482352941,0.12,4.573893333,4.274666667,1.306666667,3.36,0.0168,0.337507688,7.026455026,0.235567114,0.31931325,0.423312229,0.15472693699999998,12.0,49.57333333,4.361904762,10.01360544,6.0390209420000005,2.016806723,0.18,6.222984127,5.815873016,1.7777777780000001,4.571428571,0.022857142999999996,0.49573333299999994,7.746666667,0.224993638,0.304211283,0.39823118700000004,0.147946905,0.0,20.0
2019.0,Hoby Milner,13346,Los Angeles Angels,L,3.2,13.06311111,3.838095238,2.7138322,1.653942999,0.537815126,0.048,1.460182011,1.364656085,0.474074074,1.015873016,0.005079365,0.130631111,3.5466666669999998,0.22773531100000002,0.295514315,0.400270778,0.151426589,4.8,19.96522248,4.2315,4.292676,2.547264235,0.889411765,0.07200000000000001,2.414776,2.2568,0.784,1.68,0.0084,0.199652225,3.216931217,0.23735364399999997,0.309153992,0.424542199,0.158046735,0.0,8.0
2019.0,Homer Bailey,8362,Minnesota,R,21.2,91.02001958,5.5335,21.36290433,12.91200237,3.928235294,0.318,13.94687933,13.03446667,4.204666667,7.9146666670000005,0.039573332999999995,0.9102001959999999,16.82539683,0.259904674,0.33166078600000004,0.4688979620000001,0.17296013300000002,31.8,133.3197333,5.019047619,29.87229025,18.33011751,5.344537815,0.47700000000000004,18.97534603,17.73396825,5.720634921,10.76825397,0.05384127,1.333197333,18.55,0.24643386899999997,0.314835175,0.439972683,0.164380615,53.0,0.0
2019.0,Hunter Harvey,15507,Baltimore,R,7.6,31.96469332,4.683,6.536367332999999,3.6841320389999996,1.408235294,0.114,4.231350667,3.954533333,1.33,3.2806666669999998,0.016403333,0.319646933,7.55978836,0.230442809,0.31712117,0.42879847,0.15384192800000002,11.4,46.97306667,4.247619048,9.268208617,5.3717184210000015,1.9159663869999999,0.171,5.756939683,5.38031746,1.80952381,4.463492063,0.02231746,0.4697306670000001,8.334666667,0.22046248899999998,0.302331365,0.40330184,0.147216412,0.0,19.0
2019.0,Hunter Wood,15091,Cleveland,R,1.6,6.72595168,4.662,1.4658826669999998,0.865412078,0.29647058800000003,0.024,0.8868159999999999,0.8288,0.28,0.597333333,0.002986667,0.067259517,1.48994709,0.241840602,0.316754508,0.437253977,0.161099441,2.4,9.8848,4.228571429,2.0738322,1.253518474,0.403361345,0.036000000000000004,1.2065523809999998,1.127619048,0.380952381,0.812698413,0.004063492,0.098848,1.6426666669999999,0.23111262600000002,0.302017098,0.41145061299999997,0.153950186,0.0,4.0
2019.0,Ian Gibaut,17871,Texas,R,6.8,28.68080642,4.7985,5.058129,2.823462333,1.26,0.102,3.879320667,3.625533333,0.8726666670000001,3.8080000000000003,0.01904,0.286808064,7.195767196,0.205732097,0.319131092,0.371761556,0.131250049,10.2,42.12826667,4.352380952,7.20707483,4.152487528,1.714285714,0.153,5.277987302,4.932698413,1.187301587,5.180952381,0.025904762,0.4212826670000001,7.933333332999999,0.19731338199999998,0.30405499399999997,0.350141111,0.12620873400000002,0.0,17.0
2019.0,Ian Hamilton,19261,Chicago White Sox,R,3.2,13.41732896,4.5569999999999995,2.784485333,1.62087749,0.5929411760000001,0.048,1.7336853330000002,1.6202666669999999,0.5226666670000001,1.306666667,0.0065333330000000005,0.13417329,3.0137566139999996,0.232495962,0.314915532,0.420943609,0.15374209,4.8,19.72693333,4.133333333,3.951746032,2.361912232,0.8067226890000001,0.07200000000000001,2.3587555559999998,2.204444444,0.7111111109999999,1.7777777780000001,0.008888889,0.19726933300000002,3.322666667,0.22260992300000002,0.300441688,0.39634109700000003,0.147213913,0.0,8.0
2019.0,Ian Kennedy,6986,Kansas City,R,8.4,35.29309476,4.641,8.069362,4.818891412,1.556470588,0.126,4.634812,4.3316,1.568,2.7439999999999998,0.01372,0.35293094799999997,8.622222222000001,0.25063116399999996,0.31638747,0.452905901,0.16871621899999995,12.6,51.8728,4.20952381,11.39809524,6.958114846,2.1176470590000003,0.18899999999999997,6.305866667,5.893333332999999,2.133333333,3.733333333,0.018666666999999998,0.518728,9.506,0.2393515,0.30170256,0.426153455,0.161015406,0.0,21.0
2019.0,Ivan Nova,1994,Detroit,R,19.6,84.46823644,5.691,22.36141133,14.31964663,3.6317647060000002,0.294,13.26129467,12.39373333,4.1160000000000005,5.030666667,0.025153332999999996,0.8446823640000001,11.61481481,0.28452207399999996,0.334288504,0.495326961,0.190758588,29.4,123.64986670000002,5.161904762,31.12888889,20.14671242,4.941176471,0.441,18.04257778,16.86222222,5.6,6.844444444,0.034222222000000004,1.236498667,12.80533333,0.269353455,0.317103714,0.465108298,0.180826082,49.0,0.0
2019.0,J.A. Happ,7410,New York Yankees,L,21.2,88.03182222,4.59047619,19.27389267,11.57911084,3.56302521,0.318,11.57004021,10.81312169,3.813756614,6.954497354,0.034772487000000005,0.880318222,20.28133333,0.240331821,0.307942146,0.435355248,0.161979202,31.8,134.9839054,5.061,30.837678999999998,18.16132606,5.892352941,0.47700000000000004,19.133954,17.8822,6.307,11.501,0.057504999999999994,1.349839054,18.395767199999998,0.252492465,0.323657238,0.463470161,0.170051337,53.0,0.0
2019.0,J.B. Wendelken,14506,Oakland,R,4.8,20.00671176,4.3155,4.0550120000000005,2.477600235,0.889411765,0.07200000000000001,2.462712,2.3016,0.616,1.96,0.0098,0.20006711800000002,4.825396825,0.227214251,0.310649706,0.388668229,0.145761427,7.2,29.4432,3.9142857139999996,5.777414966,3.6212356939999997,1.210084034,0.10800000000000001,3.350628571,3.1314285710000003,0.838095238,2.666666667,0.013333333000000001,0.294432,5.32,0.21816301100000002,0.296792252,0.36695670799999996,0.14000949699999998,0.0,12.0
2019.0,Jace Fry,16159,Chicago White Sox,L,7.2,29.3856,3.8285714289999997,4.347210884,2.343412565,1.210084034,0.10800000000000001,3.277257143,3.062857143,0.685714286,4.038095238,0.020190476000000002,0.293856,8.904,0.17351607800000002,0.295354259,0.31254680100000004,0.110636574,10.8,44.91008172,4.221,6.748614,3.4514375289999997,2.001176471,0.162,5.419764,5.0652,1.1340000000000001,6.678,0.033389999999999996,0.44910081700000004,8.076190476,0.17861518199999998,0.30896659,0.330196035,0.11390028,0.0,18.0
2019.0,Jacob Barnes,12323,Los Angeles Angels,R,3.6,15.16061862,4.7355,2.948019,1.680960176,0.6670588239999999,0.054000000000000006,2.0267939999999998,1.8942,0.546,1.722,0.00861,0.151606186,3.238095238,0.22187222399999998,0.318036177,0.40348256200000004,0.144713103,5.4,22.2744,4.295238095,4.186122449,2.454702281,0.907563025,0.081,2.757542857,2.5771428569999997,0.7428571429999999,2.3428571430000003,0.011714286,0.222744,3.57,0.212398659,0.303115846,0.379741909,0.138725611,0.0,9.0
